,run_id,ensemble_id,model,topic,agent_type,n_agents,max_t,n_initial_posts,initial_neighb-peer_ratio,background_beliefs,context_size,memory_loss,relevance_deprecation,self_confidence,contribution_probability,n_gram_prohibition,perspective_expansion_method,conf_bias_exponent,homophily_exponent,peer_selection_method,fwd_batch_size,epsilon,temp/top_p
115,20210409-01_13-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
116,20210409-01_51-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
117,20210409-01_14-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
118,20210409-01_11-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
119,20210409-01_67-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
120,20210409-01_15-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
121,20210409-01_25-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
122,20210409-01_13-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
123,20210409-01_61-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
124,20210409-01_29-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
125,20210409-01_2-21,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
126,20210409-01_66-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
127,20210409-01_57-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
128,20210409-01_10-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
129,20210409-01_27-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
130,20210409-01_52-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
131,20210409-01_5-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
132,20210409-01_7-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
133,20210409-01_71-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
134,20210409-01_18-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
135,20210409-01_74-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
136,20210409-01_54-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
137,20210409-01_64-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
138,20210409-01_60-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
139,20210409-01_55-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
140,20210409-01_61-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
141,20210409-01_73-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
142,20210409-01_1-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
143,20210409-01_70-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
144,20210409-01_66-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
145,20210409-01_20-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
146,20210409-01_14-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
147,20210409-01_1-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
148,20210409-01_22-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
149,20210409-01_13-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
150,20210409-01_70-6,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
151,20210409-01_54-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
152,20210409-01_23-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
153,20210409-01_64-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
154,20210409-01_62-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
155,20210409-01_20-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
156,20210409-01_7-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
157,20210409-01_20-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
158,20210409-01_22-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
159,20210409-01_28-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
160,20210409-01_2-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
161,20210409-01_71-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
162,20210409-01_8-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
163,20210409-01_59-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
164,20210409-01_28-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
165,20210409-01_3-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
166,20210409-01_26-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
167,20210409-01_6-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
168,20210409-01_26-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
169,20210409-01_30-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
170,20210409-01_66-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
171,20210409-01_20-6,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
172,20210409-01_4-6,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
173,20210409-01_26-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
174,20210409-01_24-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
175,20210409-01_53-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
176,20210409-01_22-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
177,20210409-01_65-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
178,20210409-01_7-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
179,20210409-01_23-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
180,20210409-01_22-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
181,20210409-01_21-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
182,20210409-01_14-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
183,20210409-01_23-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
184,20210409-01_50-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
185,20210409-01_4-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
186,20210409-01_56-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
187,20210409-01_55-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
188,20210409-01_53-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
189,20210409-01_14-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
190,20210409-01_12-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
191,20210409-01_9-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
192,20210409-01_55-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
193,20210409-01_30-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
194,20210409-01_49-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
195,20210409-01_5-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
196,20210409-01_57-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
197,20210409-01_10-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
198,20210409-01_56-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
199,20210409-01_15-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
200,20210409-01_68-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
201,20210409-01_69-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
202,20210409-01_7-14,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
203,20210409-01_25-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
204,20210409-01_71-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
205,20210409-01_9-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
206,20210409-01_10-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
207,20210409-01_12-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
208,20210409-01_46-14,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
209,20210409-01_6-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
210,20210409-01_64-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
211,20210409-01_3-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
212,20210409-01_27-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
213,20210409-01_65-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
214,20210409-01_60-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
215,20210409-01_67-21,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
216,20210409-01_15-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
217,20210409-01_1-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
218,20210409-01_47-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
219,20210409-01_53-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
220,20210409-01_69-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
221,20210409-01_61-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
222,20210409-01_54-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
223,20210409-01_20-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
224,20210409-01_74-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
225,20210409-01_20-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
226,20210409-01_69-6,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
227,20210409-01_51-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
228,20210409-01_61-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
229,20210409-01_70-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
230,20210409-01_4-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
231,20210409-01_5-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
